,id,name,license_id,address_number,address_street_name,ssn,person_id,transcript
254,43223,Raymon Buskohl,460998,1674,Oreana Ave,204589749,43223,"by the time he had come back with the Duchess, it had entirely
"
255,87874,Minta Lamond,215785,562,Widdington Way,927823019,87874,"   As a duck with its eyelids, so he with his nose
"
256,47473,Arnoldo Madia,216405,479,Birch Cliff Way,477471968,47473,"
"
257,17454,Jarvis Rollie,738041,1022,South Brockway Rd,459557324,17454,"that “I see what I eat” is the same thing as “I eat what I see”!’
"
258,92333,Ralph Lisbey,230208,3145,E Crestwood Dr,280919478,92333,"business of MINE.’
"
259,62292,Isaiah Holsten,913856,747,Franklin Ave,995368430,62292,"
"
260,54682,Suzann Hinchee,428010,762,Amvet Dr,862154391,54682,"the pool, and the great hall, with the glass table and the little door,
"
261,27950,Ileana Steeg,847242,3059,Exbury Blvd,592951364,27950,"‘Oh, as to the whiting,’ said the Mock Turtle, ‘they--you’ve seen them,
"
262,67262,Rosella Acey,971802,3201,Valla St,578912901,67262,"
"
263,72639,Bryce Leash,420827,2684,Northeast Sasquatch Way,807773686,72639,"notice this last remark.
"
264,41715,Ismael Birnell,381702,1770,La Roche Ave,548112852,41715,"‘How do you like the Queen?’ said the Cat in a low voice.
"
265,85555,Christian Blaszak,832613,1881,Montpelier Blvd,959174137,85555,"‘Boots and shoes under the sea,’ the Gryphon went on in a deep voice,
"
266,56906,Clayton Cataquet,306806,16,Caladium Blvd,774567850,56906,"
"
267,18893,Kitty Pruskowski,700935,3629,Fontonett Way,287264417,18893,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice
"
268,14849,Fay Marsden,985615,580,Deepdene Park Dr,774252565,14849,"murder to leave it behind?’ She said the last words out loud, and the
"
269,79701,Marcelino Leard,987369,2990,Tunzi St,500059122,79701,"
"
270,47148,Wm Stack,920063,3178,Meadbrook Circle,541574686,47148,"
"
271,32211,Kirby Bafia,638063,2953,Wirthmore Ave,544069330,32211,"
"
272,18573,Israel Havener,139551,2524,Cabe Dr,263267027,18573,"
"
273,24991,Mechelle Pozzobon,193121,1127,Leitha Rd,346457381,24991,"shouldn’t be hungry for it, you know.’
"
274,85116,Dahlia Hansing,646098,3752,Dans Way,609771374,85116,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
"
275,24718,Reed Cyran,658069,448,N Medina Dr,341047611,24718,"CHAPTER XII. Alice’s Evidence
"
276,98447,Val Pavelec,641281,3624,Parton Ave,625331223,98447,"“it” means.’
"
277,51036,Sammie Mcmanaway,495858,2221,S Lituanica Rd,692703131,51036,"fetch it here, lad!--Here, put ‘em up at this corner--No, tie ‘em
"
278,81297,Shoshana Gedris,331577,1608,West Winesap Rd,948376841,81297,"but it said nothing.
"
279,66308,Claudio Dorka,177945,816,Bonview St,861182487,66308,"
"
280,30629,Wilfred Subijano,684088,1726,Crighton Ave,608421628,30629,"again, no wonder she felt unhappy.
"
281,15609,Dudley Gillispie,281277,2548,Dobson Ave,351720316,15609,"So she sat on, with closed eyes, and half believed herself in
"
282,32304,Gaynell Hribar,843673,2636,Praise Rd,241593757,32304,"
"
283,24541,Mary Cameron,730744,3778,Wollaston St,350805669,24541,"in the direction it pointed to, without trying to explain the mistake it
"
284,88423,Teri Ehrich,510876,1879,Northwestern Dr,248637345,88423,"sea, some children digging in the sand with wooden spades, then a row
"
285,20247,Trent Protain,461738,2044,Derby Arms Dr,401784580,20247,"  *    *    *    *    *    *    *
"
286,38867,Thaddeus Skillan,813984,168,Fiddlesticks Way,945773197,38867,"   Soo--oop of the e--e--evening,
"
287,70588,Dee Hoblit,589917,648,Leefield Circle,408813959,70588,"Alice opened the door and found that it led into a small passage, not
"
288,77275,Giovanni Vazguez,880706,3152,West Eighth Circle,915118024,77275,"
"
289,40880,Lavenia Napier,231336,1413,N Charter Blvd,733810619,40880,"
"
290,65872,Vernita Cutright,504743,871,Trout Park Blvd,516510880,65872,"
"
291,59023,Darius Eisner,132215,1639,Lahinch Rd,528847880,59023,"They very soon came upon a Gryphon, lying fast asleep in the sun.
"
292,81585,Annika Hiersche,533510,1409,Hilde Ave,262524105,81585,"
"
293,14217,Morton Ronsani,224299,1773,John Wyatt Ave,606252617,14217,"it was in March.’ As she said this, she looked up, and there was the Cat
"
294,35280,Hyun Barbe,431752,2827,Daub Ave,599226378,35280,"
"
295,93284,America Burnsed,736991,1782,Travois St,901964730,93284,"tears.
"
296,94814,Cassidy Galstian,283043,2180,W Blancke Way,665744493,94814,"down the bottle, saying to herself ‘That’s quite enough--I hope I shan’t
"
297,22705,Raguel Quihuiz,584055,2928,Harriots Ave,981070439,22705,"
"
298,39954,Lizbeth Piwetz,264191,3662,Park Manor Circle,236440233,39954,"
"
299,40764,Jacalyn Ellermann,710832,1872,Onion Patch Circle,623128748,40764,"‘She boxed the Queen’s ears--’ the Rabbit began. Alice gave a little
"
300,91530,Peter Slenker,203050,255,S Brewster Dr,255801447,91530,"         ‘Fury said to a
"
301,68953,Dan Scoggan,595444,1594,Kilmarnok Circle,348624791,68953,"‘Swim after them!’ screamed the Gryphon.
"
302,35528,Gregg Benken,523872,1293,Baldwin Lake Blvd,764139185,35528,"standing before them, in chains, with a soldier on each side to guard
"
303,89851,Devon Bosheers,639760,696,Gambonini Ave,715202127,89851,"otherwise, judging by his face only, she would have called him a
"
304,96882,Reiko Hadwin,758080,2186,Paul Minnie Ave,109157931,96882,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
305,28707,Bonita Wieczorek,488262,2290,Kesteven Blvd,999045282,28707,"Once more she found herself in the long hall, and close to the little
"
306,89046,Hortencia Moncada,356284,2205,Common Side Rd,922037078,89046,"things are “much of a muchness”--did you ever see such a thing as a
"
307,71970,Darin Bouges,272529,3733,Juer Dr,570809179,71970,"do well enough; don’t be particular--Here, Bill! catch hold of this
"
308,90431,Salina Duris,424594,962,Broadbridge Heath Rd,682369890,90431,"
"
309,17266,Deb Zomorodi,634352,2057,Elm Top Rd,697743306,17266,"well.
"
310,46642,Palmer Ricciuti,182420,2762,Wildthorn Way,603611531,46642,"deep and reaching half down the hall.
"
311,72695,Jody Hiens,109100,1383,Bramling Rd,384357523,72695,"    nothing
"
312,18188,Hassan Pawelk,567779,3532,East Chiles Blvd,283669574,18188,"occasional exclamation of ‘Hjckrrh!’ from the Gryphon, and the constant
"
313,43782,Eliseo Berentson,349948,717,Thorncliffe St,320161252,43782,"perhaps after all it might tell her something worth hearing. For some
"
314,44803,Nigel Prosperi,894215,1827,Garvin Brook St,606269964,44803,"The Queen’s argument was, that if something wasn’t done about it in less
"
315,38813,Gale Boxwell,680273,3612,Saint Clare St,356008307,38813,"Rabbit returning, splendidly dressed, with a pair of white kid gloves in
"
316,90959,Lottie Drappo,854928,101,Sargeants St,733837656,90959,"So Alice began telling them her adventures from the time when she first
"
317,52524,Lance Hennes,472865,2404,Evanston Davis Ave,649060792,52524,"sat down and cried.
"
318,58215,Bret Inouye,684148,1009,Lyminge Dr,734637233,58215,"
"
319,39321,Maryanne Last,449995,199,West Lawrence Dr,370893854,39321,"
"
320,75447,Sebastian Eyerman,392186,3094,East Kingsbridge Ave,216212100,75447,"about the whiting!’
"
321,73091,Tegan Vasquez,915954,2844,Lower Cox Dr,579461841,73091,"or two, it was as much as she could do to hold it.
"
322,32320,Alta Paguirigan,763863,320,Withins Circle,964595159,32320,"She ate a little bit, and said anxiously to herself, ‘Which way? Which
"
323,78356,Walton Laffer,957722,198,Beachland Ave,773485641,78356,"‘What trial is it?’ Alice panted as she ran; but the Gryphon only
"
324,48755,Frankie Hendron,694363,1672,Meshaka St,613424996,48755,"       law: I will
"
325,51623,Ernie Carmickle,568231,1732,Drake Smith Woods Ave,862302221,51623,"her knowledge of history, Alice had no very clear notion how long ago
"
326,41188,Tiera Pound,496519,2917,Clapham Park Dr,313084682,41188,"telescope.’
"
327,60998,Madelyn Cerone,851639,3571,Little Bushey St,518631909,60998,"name like an honest man.’
"
328,38050,Hal Dalene,203261,2528,W Bay Rd,103025619,38050,"
"
329,11759,Cordell Aardema,488069,2065,Nittany Circle,539897170,11759,"
"
330,38409,Cecil Vandermeer,448523,2018,S Duluth Dr,206736912,38409,"and Alice looked round, eager to see the Queen.
"
331,57837,Carla Nakamura,488330,3838,Koorinda Way,462594149,57837,"‘Please would you tell me,’ said Alice, a little timidly, for she was
"
332,26973,Vern Lathen,427173,3661,Mountain Rock Rd,966337809,26973,"   Soo--oop of the e--e--evening,
"
333,41877,Hillary Evan,579276,145,Fernhill Circle,501864999,41877,"
"
334,27354,Kaci Raymundo,196312,2935,Ischia Circle,350984584,27354,"
"
335,82390,Reyes Setters,834618,7,N Newbridge Way,942949653,82390,"the patriotic archbishop of Canterbury, found it advisable--“’
"
336,21478,Rea Labrake,622966,723,Pake Rd,108312070,21478,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit
"
337,98142,Monet Vanlith,779640,2753,Old Pole Rd,499328791,98142,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
"
338,48066,Meghann Honig,172384,3,Governor Yeardley St,665054576,48066,"
"
339,26782,Chad Ashfield,960077,3935,Ashton Ave,917614488,26782,"half to itself, half to Alice.
"
340,97727,Lindsay Schadle,981506,3706,Edgeview Circle,995627395,97727,"Alice started to her feet, for it flashed across her mind that she had
"
341,38937,Gidget Noel,471083,2956,N Newgard Blvd,613728124,38937,"She was a good deal frightened by this very sudden change, but she felt
"
342,65137,Milford Aarons,442303,438,Baskin Way,735675907,65137,"grow shorter.’
"
343,73668,Chanel Moger,953283,2870,Meggan Ave,900641876,73668,"had made.
"
344,45438,Rudy Schomaker,455804,1619,Jowett Rd,220262027,45438,"made up my mind about it; if I’m Mabel, I’ll stay down here! It’ll be no
"
345,23289,Roger Angelini,955892,2875,Kathrene Dr,572478563,23289,"fish)--and rapped loudly at the door with his knuckles. It was opened
"
346,84180,Dean Tichnell,129848,2884,Wire Mill Way,469280424,84180,"‘any shrimp could have told you that.’
"
347,38444,Evie Pelkowski,902101,2870,South Ridge Vista Rd,312079134,38444,"    ‘I kept all my limbs very supple
"
348,31119,Marquis Franpton,209803,3363,El Caprice Ave,794620990,31119,"serpents! There’s no pleasing them!’
"
349,37118,Yung Sebben,346672,2699,Qantas Circle,385476949,37118,"   Soup of the evening, beautiful Soup!
"
350,40829,Stacey Peru,657440,1473,Pickman Way,639464554,40829,"in the world she was to get out again.
"
351,52081,Mikel Adu,924607,3494,Amaya Creek Circle,349904645,52081,"to do next, when suddenly a footman in livery came running out of the
"
352,88987,Avery Butcher,743623,281,Von Hoff St,269832691,88987,"
"
353,72087,Murray Perng,391786,1845,Astley Circle,753153816,72087,"home! Why, I wouldn’t say anything about it, even if I fell off the top
"
354,80624,Rodger Mcanelly,277341,681,Pantile Circle,110805190,80624,"
"
355,18583,Arianne Windrow,875298,3841,Boundary Oaks Dr,774922421,18583,"
"
356,80737,Daryl Kovarik,552825,158,Rahlves Ave,588860848,80737,"
"
357,25834,Colene Mellard,368931,238,Park Plaine Rd,654484856,25834,"that dark hall, and wander about among those beds of bright flowers and
"
358,90514,Jasper Duskey,696193,2646,Lymann Blvd,493559886,90514,"
"
359,63902,Perry Mulkin,615129,3527,Baneberry Blvd,593115321,63902,"There was a table set out under a tree in front of the house, and the
"
360,25763,Scot Bealmear,984409,2300,W Colonial Ave,221922631,25763,"Alice took up the fan and gloves, and, as the hall was very hot, she
"
361,65073,Earl Miosek,678833,202,Raechel Rd,743804767,65073,"
"
362,30287,Tanner Mcferren,164423,196,Otley Old Ave,526287169,30287,"
"
363,99670,Nguyet Marcinka,523404,2567,East Marsh Dr,509729630,99670,"Just then she heard something splashing about in the pool a little way
"
364,35262,Arnita Suman,675208,1418,Fairstead St,573284584,35262,"
"
365,25518,Blake Engelmeyer,258307,1081,Loren Ave,733625449,25518,"before,’ said Alice,) and round the neck of the bottle was a paper
"
366,57074,Hilario Leanos,639757,297,Woody Island Blvd,612852697,57074,"The Gryphon sat up and rubbed its eyes: then it watched the Queen till
"
367,75059,Arthur Capuano,966054,1778,South Ophir Way,557092169,75059,"head!’ Those whom she sentenced were taken into custody by the soldiers,
"
368,61198,Reuben Duva,857901,1635,Shadow Lawn St,703080854,61198,"they lived at the bottom of a well--’
"
369,85817,Ruby Doakes,850254,1424,Arndell Rd,936104981,85817,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
"
370,95289,Orval Klinekole,914502,1525,Parndon Circle,776691796,95289,"‘What do you know about this business?’ the King said to Alice.
"
371,21407,Virgilio Weemes,823791,1381,Ryvers Circle,430301547,21407,"
"
372,88749,Jayson Creque,619618,3347,Vintage Valley Ave,246859527,88749,"
"
373,71259,Marcelino Mailliard,502925,2809,French Ford Circle,785248826,71259,"CAN have happened to me! When I used to read fairy-tales, I fancied that
"
374,93824,Hallie Dayal,138095,3803,West Oberlin Blvd,674570601,93824,"began picking them up again as quickly as she could, for the accident of
"
375,40920,Elijah Michalak,657007,3512,Caen Dr,181698461,40920,"    I beat him when he sneezes;
"
376,86979,Tiffiny Cozine,611319,2225,Cohassett Rd,563093897,86979," See how eagerly the lobsters and the turtles all advance!
"
377,71717,Hunter Hendler,762047,2495,Millbrook Rd,605446745,71717,"
"
378,10531,Tuyet Makinen,614689,2126,Sonning High Ave,292994504,10531,"yours.”’
"
379,71809,Rolande Rizzi,118747,1130,Connelley St,789213380,71809,"“it” means.’
"
380,30919,Jake Soens,716570,1004,Adkins Ave,320845943,30919,"
"
381,21345,Desire Huffstutler,618252,3665,Haven Hill Dr,656591042,21345,"said the Duchess, as she tucked her arm affectionately into Alice’s, and
"
382,61308,Fernande Grzyb,454467,2059,Flatboat Dr,201000845,61308,"Alice did not at all like the tone of this remark, and thought it would
"
383,85700,Antonia Canter,239564,1524,Parksway Rd,448924695,85700,"a deal too flustered to tell you--all I know is, something comes at me
"
384,60774,Efren Stiegler,220122,1684,Dirt Way,732628927,60774,"and waited.
"
385,19085,Keenan Iveans,895480,2255,Purwell Circle,228604596,19085,"be growing small again.’ She got up and went to the table to measure
"
386,27412,Les Eskridge,358019,361,Quarter Circle,226487269,27412,"
"
387,97225,Ernest Tandy,372809,1207,Brunton Rd,684310405,97225,"So she called softly after it, ‘Mouse dear! Do come back again, and we
"
388,48818,Vern Classen,907064,979,Fleagle Ave,730679528,48818,"
"
389,60750,Antony Miessler,248578,1885,Braeland Dr,737960544,60750,"
"
390,65185,Huey Bramson,619133,2226,LMU Commercial Rd,851191125,65185,"and sadly:--
"
391,98587,Shantay Va,515142,1093,Old Wallum Lake Rd,313850786,98587,"YOUR temper!’ ‘Hold your tongue, Ma!’ said the young Crab, a little
"
392,22245,Carroll Treese,293897,767,N Greenbush Dr,683388450,22245,"advantage from the change: and Alice was a good deal worse off than
"
393,39919,Homer Mckouen,272261,642,Ashendene Blvd,890079966,39919,"‘Nothing whatever,’ said Alice.
"
394,46966,Noah Holguin,267134,450,Woodley Woods Dr,413001438,46966,"
"
395,89818,Audrea Chahal,412169,2157,North Holt St,659101329,89818,"Alice laughed so much at this, that she had to run back into the
"
396,23763,Carlo Gamela,565655,3272,Houseley St,141091981,23763,"you can find it.’ And she squeezed herself up closer to Alice’s side as
"
397,66437,Drusilla Duran,519383,2138,Okehurst St,336533509,66437,"began. Alice thought she had never seen such a curious croquet-ground in
"
398,18330,Marissa Fathree,336307,1636,Kersten Way,886571702,18330,"shouting ‘Off with his head!’ or ‘Off with her head!’ about once in a
"
399,51457,Alfred Hampson,369425,1162,Pharoahs Way,514849888,51457,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
"
400,77054,Anderson Tygart,338722,791,Melvern Ave,873418924,77054,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.
"
